Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy,Feedback,Study
67,2,1,0.8,1.665708,2.244415,2,0,0,2
67,2,2,0.8,1.389038,3.33566,2,1,0,2
67,2,1,0.6,2.288782,4.473065,2,0,0,2
67,2,2,0.75,1.213084,3.375122,2,1,0,2
67,2,2,0.8,1.213496,4.453784,2,1,0,2
67,2,2,0.75,0.9820566,2.4236,2,1,0,2
67,1,2,0.7,1.470087,1.910845,2,0,0,2
67,1,2,0.65,2.953717,1.932629,2,0,0,2
67,2,1,0.7,1.394189,5.470034,2,0,0,2
67,1,2,0.8,1.412999,2.884691,2,0,0,2
67,2,2,0.7,3.352568,2.145854,2,1,0,2
67,1,2,0.65,1.326983,7.619597,2,0,0,2
67,2,1,0.75,1.118641,3.432289,2,0,0,2
67,1,1,0.8,1.452757,3.291397,2,1,0,2
67,1,2,0.75,2.511737,1.882262,2,0,0,2
68,2,2,0.7,2.698204,6.498552,2,1,0,2
68,1,2,0.6,1.745511,1.963091,2,0,0,2
68,2,2,0.7,1.084439,3.545279,2,1,0,2
68,2,2,0.7,0.9091058,4.071024,2,1,0,2
68,2,2,0.6,4.196882,2.2516,2,1,0,2
68,2,2,0.75,1.040576,1.791265,2,1,0,2
68,1,1,0.6,5.669324,2.874064,2,1,0,2
68,2,2,0.9,0.8444825,4.489938,2,1,0,2
68,2,2,0.8,0.9543328,2.25684,2,1,0,2
68,1,2,0.7,2.236846,1.791422,2,0,0,2
68,1,2,0.6,3.783643,1.700492,2,0,0,2
68,1,2,0.7,7.085639,4.113408,2,0,0,2
68,2,2,0.6,3.72658,1.288018,2,1,0,2
68,2,2,0.8,0.905654,1.915308,2,1,0,2
68,2,2,0.6,3.803442,1.257923,2,1,0,2
68,1,1,0.85,0.8494534,2.858253,2,1,0,2
68,2,2,1,0.7560652,0.9747773,2,1,0,2
68,2,2,0.8,1.061783,4.632833,2,1,0,2
68,1,2,0.6,1.723831,3.967108,2,0,0,2
68,1,1,0.6,1.384125,3.810863,2,1,0,2
68,2,2,0.8,1.350114,3.138809,2,1,0,2
68,1,2,0.6,0.9236026,2.823122,2,0,0,2
68,1,2,0.55,5.081102,5.044706,2,0,0,2
68,2,2,0.65,4.342833,3.719765,2,1,0,2
68,1,2,0.75,1.133839,2.396973,2,0,0,2
68,2,2,1,0.6377182,1.145921,2,1,0,2
68,2,2,1,0.7699719,1.107083,2,1,0,2
68,2,2,0.8,2.622301,2.20895,2,1,0,2
68,1,2,0.7,1.745233,2.075178,2,0,0,2
68,1,2,0.7,1.529528,2.086582,2,0,0,2
68,1,2,0.6,2.215786,1.824067,2,0,0,2
68,2,2,0.8,0.845477,2.011816,2,1,0,2
68,1,1,0.55,5.388925,1.642588,2,1,0,2
68,1,1,0.7,1.243404,1.935836,2,1,0,2
68,2,2,0.6,1.962906,1.914541,2,1,0,2
68,2,2,0.6,0.8880415,1.228036,2,1,0,2
68,2,2,1,0.7377548,1.082243,2,1,0,2
68,2,2,0.8,1.01707,2.336003,2,1,0,2
68,2,1,0.7,1.013898,1.554858,2,0,0,2
68,2,2,1,0.6935345,1.145559,2,1,0,2
68,2,2,1,0.8337059,1.016016,2,1,0,2
68,1,1,0.6,7.555531,1.889976,2,1,0,2
68,1,2,0.65,1.293677,2.226669,2,0,0,2
68,2,2,0.65,1.115229,1.535286,2,1,0,2
68,1,2,0.7,0.957118,3.250329,2,0,0,2
68,2,2,0.7,0.6293922,4.484058,2,1,0,2
68,1,2,0.65,1.561115,2.172618,2,0,0,2
68,2,2,0.9,0.7910681,1.787148,2,1,0,2
68,1,2,0.75,1.062293,1.810685,2,0,0,2
68,1,2,0.6,0.9981338,1.114933,2,0,0,2
69,2,2,0.9,2.522708,4.413761,2,1,0,2
69,1,2,0.7,2.271015,8.511016,2,0,0,2
69,2,1,0.7,3.333121,3.098629,2,0,0,2
69,2,2,0.75,1.844422,4.313666,2,1,0,2
69,2,1,0.75,2.089087,3.758361,2,0,0,2
69,2,2,0.8,1.800028,3.836935,2,1,0,2
69,1,1,0.75,4.648774,4.375167,2,1,0,2
69,2,1,0.65,1.603339,4.424514,2,0,0,2
69,2,2,0.75,1.610732,3.123044,2,1,0,2
69,1,1,0.85,1.43531,3.160759,2,1,0,2
69,1,2,0.7,1.797214,3.679265,2,0,0,2
69,1,2,0.75,2.022259,2.790601,2,0,0,2
69,2,1,0.75,2.164633,3.089077,2,0,0,2
69,2,2,0.8,1.606204,2.907486,2,1,0,2
69,2,2,0.8,3.543298,2.631517,2,1,0,2
69,1,1,0.75,1.739774,3.290203,2,1,0,2
69,2,2,0.75,2.86867,4.343537,2,1,0,2
69,2,1,0.75,1.755961,3.823187,2,0,0,2
69,1,2,0.75,2.0182,2.386914,2,0,0,2
69,1,1,0.75,0.966464,1.881128,2,1,0,2
69,2,2,0.75,1.358328,2.532071,2,1,0,2
69,1,1,0.7,0.7239262,2.951959,2,1,0,2
69,1,1,0.7,1.033705,2.713268,2,1,0,2
69,2,2,0.7,2.693131,3.916048,2,1,0,2
69,1,1,0.75,0.9906796,3.103061,2,1,0,2
69,2,1,0.75,2.031457,4.369767,2,0,0,2
69,2,1,0.7,0.9365575,2.904101,2,0,0,2
69,2,2,0.7,1.740409,2.236876,2,1,0,2
69,1,2,0.7,1.631781,2.079895,2,0,0,2
69,1,1,0.8,0.7869819,4.318186,2,1,0,2
69,1,1,0.7,0.6487952,3.392261,2,1,0,2
69,2,1,0.7,0.8688904,2.431114,2,0,0,2
69,1,2,0.7,2.268998,4.492416,2,0,0,2
69,1,1,0.75,0.6815076,4.900839,2,1,0,2
69,2,1,0.75,1.023675,2.903559,2,0,0,2
69,2,1,0.75,1.485708,2.267661,2,0,0,2
69,2,2,0.7,1.873462,2.68638,2,1,0,2
69,2,1,0.7,0.8102745,2.954854,2,0,0,2
69,2,2,0.75,1.416798,6.672055,2,1,0,2
69,2,1,0.75,0.7407867,3.940043,2,0,0,2
69,2,2,0.8,1.19523,3.485942,2,1,0,2
69,1,1,0.7,0.6485094,4.025469,2,1,0,2
69,1,1,0.7,0.5395477,2.627223,2,1,0,2
69,2,1,0.75,0.5817645,2.336889,2,0,0,2
69,1,1,0.75,0.3610755,1.951191,2,1,0,2
69,2,1,0.75,0.5602463,2.21977,2,0,0,2
69,1,2,0.8,1.352601,3.436338,2,0,0,2
69,2,1,0.75,0.6761258,2.726432,2,0,0,2
69,1,2,0.75,1.475865,1.934912,2,0,0,2
69,1,1,0.75,0.3773065,1.897708,2,1,0,2
70,2,2,0.75,1.490179,2.258377,2,1,0,2
70,1,2,0.75,1.069331,1.982652,2,0,0,2
70,2,2,0.55,1.614035,1.632152,2,1,0,2
70,2,1,0.55,1.694157,2.86805,2,0,0,2
70,2,1,0.6,1.231441,2.793985,2,0,0,2
70,2,2,0.55,1.477991,1.340823,2,1,0,2
70,1,1,0.65,1.100074,1.88428,2,1,0,2
70,2,2,0.6,2.822963,4.819293,2,1,0,2
70,2,2,0.85,0.8253223,2.673409,2,1,0,2
70,1,2,0.6,1.208701,1.622963,2,0,0,2
70,1,2,0.55,2.847472,1.877684,2,0,0,2
70,1,1,0.5,5.668237,2.689593,2,1,0,2
70,2,2,0.6,2.975455,7.49383,2,1,0,2
70,2,1,0.7,1.410969,2.802816,2,0,0,2
70,2,2,0.6,1.887009,1.242987,2,1,0,2
70,1,1,0.55,1.658677,2.347035,2,1,0,2
70,2,2,0.85,1.115799,3.232906,2,1,0,2
70,2,1,0.85,0.9324049,3.115578,2,0,0,2
70,1,2,0.65,1.495675,1.920202,2,0,0,2
70,1,1,0.95,1.000274,1.989789,2,1,0,2
70,2,2,0.75,1.185615,1.777889,2,1,0,2
70,1,2,0.5,1.697738,0.9278524,2,0,0,2
70,1,1,0.95,1.077675,2.651937,2,1,0,2
70,2,2,0.6,1.440691,1.747386,2,1,0,2
70,1,2,0.6,1.350188,2.913204,2,0,0,2
70,2,2,0.7,1.042789,1.935712,2,1,0,2
70,2,2,0.75,0.9897832,3.451151,2,1,0,2
70,2,2,0.65,1.099966,1.586571,2,1,0,2
70,1,1,0.55,2.578405,0.9288753,2,1,0,2
70,1,1,0.7,1.162227,2.240763,2,1,0,2
70,1,1,0.75,1.085059,2.434706,2,1,0,2
70,2,1,0.8,1.306742,2.139459,2,0,0,2
70,1,1,0.5,1.332088,2.765607,2,1,0,2
70,1,1,0.55,2.07923,1.003265,2,1,0,2
70,2,2,0.55,1.412808,1.521972,2,1,0,2
70,2,2,0.55,1.245862,2.444587,2,1,0,2
70,2,2,0.8,0.8752691,1.930611,2,1,0,2
70,2,2,0.6,2.451483,2.548575,2,1,0,2
70,2,2,0.55,1.33969,1.273112,2,1,0,2
70,2,2,0.55,0.7957606,1.773581,2,1,0,2
70,2,2,0.55,2.056984,1.36159,2,1,0,2
70,1,2,0.55,1.636022,2.688586,2,0,0,2
70,1,1,0.55,2.21213,4.11797,2,1,0,2
70,2,2,0.6,3.779431,5.569535,2,1,0,2
70,1,2,0.75,0.8463109,3.659489,2,0,0,2
70,2,2,0.65,0.7011563,1.325128,2,1,0,2
70,1,2,0.55,2.212449,1.37367,2,0,0,2
70,2,2,0.6,0.6582617,1.007,2,1,0,2
70,1,1,0.6,1.849957,1.176318,2,1,0,2
70,1,2,0.55,1.869303,1.209035,2,0,0,2
71,2,2,0.55,0.7246897,3.210591,2,1,0,2
71,1,2,0.6,1.052788,3.5949,2,0,0,2
71,2,1,0.5,0.9364926,5.654986,2,0,0,2
71,2,2,0.65,1.698292,3.536875,2,1,0,2
71,2,1,0.55,1.497294,6.447588,2,0,0,2
71,2,2,0.5,2.18173,3.184826,2,1,0,2
71,1,1,0.6,0.5135993,3.498411,2,1,0,2
71,2,2,0.65,3.196547,5.930475,2,1,0,2
71,2,1,0.5,1.364105,1.888363,2,0,0,2
71,1,1,0.55,2.241475,6.679048,2,1,0,2
71,1,1,0.5,4.323758,1.224639,2,1,0,2
71,1,2,0.55,2.066199,2.139374,2,0,0,2
71,2,1,0.6,0.8825742,4.972604,2,0,0,2
71,2,1,0.55,0.5986412,4.227567,2,0,0,2
71,2,2,0.55,0.8206385,10.8729,2,1,0,2
71,1,1,0.6,0.5571225,3.594271,2,1,0,2
71,2,2,0.6,1.25577,2.712788,2,1,0,2
71,2,1,0.7,2.786413,5.131577,2,0,0,2
71,1,2,0.65,1.076352,4.370223,2,0,0,2
71,1,1,0.7,0.8027404,4.18269,2,1,0,2
71,2,2,0.55,0.9742367,5.068801,2,1,0,2
71,1,1,0.5,0.6925646,4.393294,2,1,0,2
71,1,2,0.6,1.133118,4.197135,2,0,0,2
71,2,2,0.55,1.144681,4.755091,2,1,0,2
71,1,2,0.55,2.065454,3.897729,2,0,0,2
71,2,2,0.5,2.079885,4.422406,2,1,0,2
71,2,2,0.6,0.4995159,2.321559,2,1,0,2
71,2,2,0.75,1.387078,8.853774,2,1,0,2
71,1,2,0.5,2.890912,1.113854,2,0,0,2
71,1,2,0.6,0.7658972,2.001054,2,0,0,2
71,1,2,0.55,1.651002,2.500072,2,0,0,2
71,2,2,0.55,1.784666,5.842343,2,1,0,2
71,1,2,0.6,1.100814,3.54306,2,0,0,2
71,1,1,0.75,0.4533908,3.509363,2,1,0,2
71,2,2,0.5,1.192205,1.507255,2,1,0,2
71,2,2,0.65,1.266272,2.889488,2,1,0,2
71,2,1,0.5,1.98062,0.8011873,2,0,0,2
71,2,2,0.65,0.9407825,2.540143,2,1,0,2
71,2,1,0.5,0.5295049,3.013988,2,0,0,2
71,2,2,0.5,1.241659,1.680712,2,1,0,2
71,2,2,0.6,0.9747094,5.647896,2,1,0,2
71,1,2,0.6,0.8901967,3.106959,2,0,0,2
71,1,1,0.5,1.271714,0.3795839,2,1,0,2
71,2,2,0.65,0.9376184,1.830101,2,1,0,2
71,1,2,0.75,0.8167635,3.832812,2,0,0,2
71,2,2,0.65,1.529536,1.186397,2,1,0,2
71,1,2,0.65,0.4868553,2.787273,2,0,0,2
71,2,2,0.5,0.5318977,1.552688,2,1,0,2
71,1,1,0.55,0.9313865,3.281455,2,1,0,2
71,1,1,0.65,0.3153589,3.032315,2,1,0,2
72,2,1,0.6,1.153601,8.057308,2,0,0,2
72,1,1,0.65,1.751025,3.738723,2,1,0,2
72,2,1,0.65,2.392076,4.827155,2,0,0,2
72,2,2,0.55,2.234142,4.09498,2,1,0,2
72,2,1,0.75,1.33933,6.792793,2,0,0,2
72,2,2,0.65,4.256425,7.120599,2,1,0,2
72,1,1,0.8,3.408958,6.370266,2,1,0,2
72,2,1,0.65,1.835229,4.07235,2,0,0,2
72,2,1,0.6,1.657726,7.643251,2,0,0,2
72,1,2,0.5,3.354082,3.783053,2,0,0,2
72,1,1,0.6,1.534024,3.739024,2,1,0,2
72,1,1,0.65,1.794003,2.484661,2,1,0,2
72,2,2,0.5,4.612859,1.53189,2,1,0,2
72,2,1,0.7,1.144415,5.162534,2,0,0,2
72,2,1,0.75,2.937823,2.665729,2,0,0,2
72,1,1,1,1.624375,2.882989,2,1,0,2
72,2,2,0.7,2.171654,3.068391,2,1,0,2
72,2,1,0.6,2.977946,4.058641,2,0,0,2
72,1,2,0.6,2.792848,2.370245,2,0,0,2
72,1,1,0.95,1.197069,5.647993,2,1,0,2
72,2,2,0.65,1.628787,5.534572,2,1,0,2
72,1,1,0.65,1.465652,4.083981,2,1,0,2
72,1,1,0.55,1.538586,3.3777,2,1,0,2
72,2,1,0.7,1.320384,2.259758,2,0,0,2
72,1,2,0.5,3.452307,2.10026,2,0,0,2
72,2,2,0.6,1.621079,4.597644,2,1,0,2
72,2,1,0.5,4.974104,2.892729,2,0,0,2
72,2,1,0.6,1.221396,2.367177,2,0,0,2
72,1,1,0.65,1.075065,2.725552,2,1,0,2
72,1,2,0.6,4.268218,2.487525,2,0,0,2
72,1,1,0.8,1.323197,2.729917,2,1,0,2
72,2,2,0.55,1.187732,4.878029,2,1,0,2
72,1,1,0.65,1.642199,4.333179,2,1,0,2
72,1,1,0.6,1.618505,2.58641,2,1,0,2
72,2,2,0.55,3.227357,1.430801,2,1,0,2
72,2,2,0.65,3.865817,3.95559,2,1,0,2
72,2,2,0.6,2.419031,1.779467,2,1,0,2
72,2,1,0.6,2.933964,2.749255,2,0,0,2
72,2,2,0.55,1.660831,3.425104,2,1,0,2
72,2,2,0.5,1.875203,1.138458,2,1,0,2
72,2,2,0.7,1.29114,2.459421,2,1,0,2
72,1,1,0.5,4.616409,1.624159,2,1,0,2
72,1,1,0.65,1.148673,4.391091,2,1,0,2
72,2,2,0.65,1.355463,5.449893,2,1,0,2
72,1,1,0.55,6.546156,1.696982,2,1,0,2
72,2,1,0.6,1.230773,3.512315,2,0,0,2
72,1,1,0.6,1.210435,2.515279,2,1,0,2
72,2,2,0.7,1.386298,5.859747,2,1,0,2
72,1,1,0.7,1.579576,2.986178,2,1,0,2
72,1,1,0.65,1.827549,4.135709,2,1,0,2
73,2,2,0.8,1.217239,2.850355,2,1,0,2
73,1,1,0.75,1.16971,5.415047,2,1,0,2
73,2,2,0.8,1.250756,4.807104,2,1,0,2
73,2,2,0.75,1.601035,1.907739,2,1,0,2
73,2,1,0.8,1.372127,2.913617,2,0,0,2
73,2,2,0.85,1.180406,3.385801,2,1,0,2
73,1,1,0.8,1.418504,3.769721,2,1,0,2
73,2,2,0.9,1.357429,3.810855,2,1,0,2
73,2,2,0.8,1.005818,2.265576,2,1,0,2
73,1,2,0.8,1.266951,2.767195,2,0,0,2
73,1,1,0.85,1.160874,2.759215,2,1,0,2
73,1,1,0.75,2.931982,5.537851,2,1,0,2
73,2,2,0.9,1.34754,2.518234,2,1,0,2
73,2,1,0.85,1.430323,4.127489,2,0,0,2
73,2,2,0.85,1.423302,2.15414,2,1,0,2
73,1,2,0.8,2.959431,2.258287,2,0,0,2
73,2,2,0.9,1.192485,4.428818,2,1,0,2
73,2,1,0.8,1.787975,2.308584,2,0,0,2
73,1,2,0.75,1.15644,2.111745,2,0,0,2
73,1,1,1,1.412703,1.042259,2,1,0,2
73,2,1,0.8,1.19903,2.603735,2,0,0,2
73,1,2,0.9,0.9436618,2.409355,2,0,0,2
73,1,2,0.75,1.282966,2.230847,2,0,0,2
73,2,1,0.75,2.33102,1.848791,2,0,0,2
73,1,2,0.85,1.275624,1.734022,2,0,0,2
73,2,2,0.9,1.097281,3.677968,2,1,0,2
73,2,2,1,0.9348276,0.9737818,2,1,0,2
73,2,2,0.9,1.064779,3.081561,2,1,0,2
73,1,1,0.75,0.958218,2.004663,2,1,0,2
73,1,1,0.7,2.853901,3.244797,2,1,0,2
73,1,1,0.8,3.143526,2.250595,2,1,0,2
73,2,2,0.75,2.197303,2.35458,2,1,0,2
73,1,1,0.65,1.458632,2.720426,2,1,0,2
73,1,1,0.85,1.22999,4.749516,2,1,0,2
73,2,2,0.9,1.099691,1.995018,2,1,0,2
73,2,1,0.65,1.715537,2.457922,2,0,0,2
73,2,2,0.85,1.577469,2.270621,2,1,0,2
73,2,2,0.85,1.195803,3.081406,2,1,0,2
73,2,2,0.95,1.011836,1.363343,2,1,0,2
73,2,2,0.85,1.171376,2.017693,2,1,0,2
73,2,2,0.75,1.236459,3.476983,2,1,0,2
73,1,1,0.6,1.434075,1.843541,2,1,0,2
73,1,1,0.7,1.551014,2.238842,2,1,0,2
73,2,2,0.8,1.033541,2.370351,2,1,0,2
73,1,2,0.8,1.259943,2.683905,2,0,0,2
73,2,2,0.75,1.10046,2.377405,2,1,0,2
73,1,1,0.75,1.313664,1.713107,2,1,0,2
73,2,2,0.9,0.9079512,2.438998,2,1,0,2
73,1,1,0.8,1.331465,1.611523,2,1,0,2
73,1,1,0.9,1.045523,2.609047,2,1,0,2
74,2,2,0.95,1.260556,3.847764,2,1,0,2
74,1,2,0.7,0.7545969,2.649407,2,0,0,2
74,2,2,0.7,0.5440206,2.071371,2,1,0,2
74,2,2,0.9,0.3463642,2.859282,2,1,0,2
74,2,1,0.7,1.65561,3.918436,2,0,0,2
74,2,2,0.8,0.4116722,3.289247,2,1,0,2
74,1,2,0.85,0.6861714,3.364323,2,0,0,2
74,2,1,0.7,1.611815,1.78683,2,0,0,2
74,2,2,0.95,0.3773777,1.622917,2,1,0,2
74,1,2,0.95,0.5203611,1.540816,2,0,0,2
74,1,1,0.65,1.080329,1.900261,2,1,0,2
74,1,2,0.65,0.8903496,1.483169,2,0,0,2
74,2,2,0.9,0.6317168,1.903105,2,1,0,2
74,2,1,0.75,0.7112061,1.987625,2,0,0,2
74,2,1,0.65,1.014959,1.224044,2,0,0,2
74,1,1,0.75,0.7027914,2.474622,2,1,0,2
74,2,2,0.85,0.7345822,1.781798,2,1,0,2
74,2,2,0.7,1.786988,3.134945,2,1,0,2
74,1,2,0.9,0.5075896,1.445808,2,0,0,2
74,1,1,0.9,0.8244526,2.625674,2,1,0,2
74,2,2,0.9,0.4319582,2.169854,2,1,0,2
74,1,1,0.5,0.7939939,3.561428,2,1,0,2
74,1,2,0.65,1.228974,1.005476,2,0,0,2
74,2,1,0.65,0.4607815,6.65211,2,0,0,2
74,1,1,0.6,0.9609311,1.996306,2,1,0,2
74,2,2,0.95,0.629785,1.78167,2,1,0,2
74,2,2,1,1.669127,2.878504,2,1,0,2
74,2,2,0.95,0.6000481,2.924506,2,1,0,2
74,1,2,0.7,0.7278246,2.369118,2,0,0,2
74,1,1,0.5,2.071841,0.9679982,2,1,0,2
74,1,1,0.8,0.4399132,1.852244,2,1,0,2
74,2,2,0.7,0.7137101,1.348002,2,1,0,2
74,1,2,0.85,0.5686545,1.544108,2,0,0,2
74,1,1,0.55,0.5259314,1.513311,2,1,0,2
74,2,2,0.85,0.7864763,2.501432,2,1,0,2
74,2,1,0.8,0.3942819,1.64319,2,0,0,2
74,2,1,0.75,0.4441791,1.143762,2,0,0,2
74,2,2,0.65,0.216919,1.863674,2,1,0,2
74,2,2,0.7,0.858882,3.487554,2,1,0,2
74,2,2,0.65,0.6375596,0.9840566,2,1,0,2
74,2,2,0.7,0.7725659,1.315405,2,1,0,2
74,1,2,0.9,0.5400219,2.667331,2,0,0,2
74,1,2,0.75,0.5531327,1.340744,2,0,0,2
74,2,1,0.8,0.2034412,1.943268,2,0,0,2
74,1,1,0.75,0.6938438,4.326825,2,1,0,2
74,2,1,0.75,0.5772347,1.122644,2,0,0,2
74,1,1,0.75,0.2940958,1.245508,2,1,0,2
74,2,2,0.75,0.7649055,0.7544825,2,1,0,2
74,1,1,0.55,0.8011104,0.6316357,2,1,0,2
74,1,1,0.9,0.3762755,1.352289,2,1,0,2
75,2,1,0.7,1.802125,3.009676,2,0,0,2
75,1,2,0.6,2.923465,2.369788,2,0,0,2
75,2,1,0.6,3.246985,4.236714,2,0,0,2
75,2,2,0.7,1.322923,3.097456,2,1,0,2
75,2,1,0.6,1.756422,2.039198,2,0,0,2
75,2,1,0.55,1.80381,2.561926,2,0,0,2
75,1,1,0.65,2.882188,2.8213,2,1,0,2
75,2,2,0.6,2.04118,3.150347,2,1,0,2
75,2,1,0.75,2.62864,3.012902,2,0,0,2
75,1,1,0.6,1.549975,2.4323,2,1,0,2
75,1,2,0.6,1.977018,2.120312,2,0,0,2
75,1,1,0.8,1.345715,3.22618,2,1,0,2
75,2,2,0.65,1.444939,3.098074,2,1,0,2
75,2,1,0.6,1.568829,2.343576,2,0,0,2
75,2,2,0.6,3.980093,1.909024,2,1,0,2
75,1,1,0.85,1.273629,5.089848,2,1,0,2
75,2,2,0.8,1.515486,2.552113,2,1,0,2
75,2,1,0.55,3.057367,2.209766,2,0,0,2
75,1,2,0.65,1.243166,2.813981,2,0,0,2
75,1,1,0.9,1.44144,3.952208,2,1,0,2
75,2,2,0.55,2.271794,2.995292,2,1,0,2
75,1,1,0.75,1.296256,3.270966,2,1,0,2
75,1,2,0.55,1.617046,1.553867,2,0,0,2
75,2,2,0.65,2.284093,1.767867,2,1,0,2
75,1,1,0.7,1.585884,3.730696,2,1,0,2
75,2,2,0.65,1.283313,2.656842,2,1,0,2
75,2,1,0.55,2.676368,2.04898,2,0,0,2
75,2,1,0.65,1.005336,2.883772,2,0,0,2
75,1,2,0.6,2.720726,2.031505,2,0,0,2
75,1,2,0.55,1.937761,2.239771,2,0,0,2
75,1,1,0.6,2.042733,1.528357,2,1,0,2
75,2,1,0.55,4.355123,1.518608,2,0,0,2
75,1,2,0.6,2.113892,1.502807,2,0,0,2
75,1,1,0.85,1.213212,2.73341,2,1,0,2
75,2,1,0.55,2.285265,0.9721505,2,0,0,2
75,2,2,0.8,1.074948,2.610353,2,1,0,2
75,2,1,0.6,1.931149,1.532005,2,0,0,2
75,2,2,0.55,3.217273,0.8478606,2,1,0,2
75,2,2,0.65,1.433258,2.149353,2,1,0,2
75,2,2,0.55,1.257382,0.8641021,2,1,0,2
75,2,2,0.7,1.352728,2.295955,2,1,0,2
75,1,1,0.6,1.539765,2.417885,2,1,0,2
75,1,1,0.85,1.105142,2.164541,2,1,0,2
75,2,1,0.55,2.644096,0.8910447,2,0,0,2
75,1,2,0.65,1.956226,2.331869,2,0,0,2
75,2,1,0.6,1.46121,3.104609,2,0,0,2
75,1,1,0.7,2.427012,2.189111,2,1,0,2
75,2,1,0.65,1.857199,1.810581,2,0,0,2
75,1,1,0.85,1.048182,2.711732,2,1,0,2
75,1,2,0.6,2.384477,2.15364,2,0,0,2
76,2,1,0.5,0,4.397339,2,0,0,2
76,1,2,0.5,0.0424389,3.292564,2,0,0,2
76,2,1,0.5,0.0244694,6.842693,2,0,0,2
76,2,2,0.5,0,4.686092,2,1,0,2
76,2,1,0.5,0.1631438,5.150536,2,0,0,2
76,2,2,0.5,0,4.438483,2,1,0,2
76,1,1,0.5,0,4.540821,2,1,0,2
76,2,2,0.5,0.264364,2.47643,2,1,0,2
76,2,1,0.5,0.1789237,6.648638,2,0,0,2
76,1,1,0.5,3.866188,4.310914,2,1,0,2
76,1,2,0.5,0.2362054,1.97845,2,0,0,2
76,1,2,0.5,0,8.502799,2,0,0,2
76,2,2,0.5,0.0000602,12.14512,2,1,0,2
76,2,2,0.5,0,5.884478,2,1,0,2
76,2,1,0.5,0,5.144567,2,0,0,2
76,1,1,0.5,0.1810367,3.297733,2,1,0,2
76,2,2,0.5,0.0278014,3.982868,2,1,0,2
76,2,2,0.5,0,3.017629,2,1,0,2
76,1,2,0.5,0.2569641,2.849778,2,0,0,2
76,1,1,0.5,0,2.549688,2,1,0,2
76,2,2,0.5,2.852273,1.353887,2,1,0,2
76,1,1,0.5,0,2.155051,2,1,0,2
76,1,1,0.5,0,4.839886,2,1,0,2
76,2,2,0.5,0.1719305,3.075914,2,1,0,2
76,1,1,0.5,0,2.884025,2,1,0,2
76,2,1,0.5,0,3.943199,2,0,0,2
76,2,2,0.5,0.1428085,5.067062,2,1,0,2
76,2,2,0.5,0.0000663,2.928069,2,1,0,2
76,1,1,0.5,0.0527698,1.225073,2,1,0,2
76,1,2,0.5,0,3.490019,2,0,0,2
76,1,1,0.5,0.1158675,2.294456,2,1,0,2
76,2,1,0.5,0,2.321852,2,0,0,2
76,1,2,0.5,0,2.04456,2,0,0,2
76,1,1,0.5,0,1.025153,2,1,0,2
76,2,2,0.5,0.1033362,0.6563202,2,1,0,2
76,2,2,0.5,0.5820967,2.241821,2,1,0,2
76,2,1,0.5,0.0591306,0.8918655,2,0,0,2
76,2,2,0.5,0,2.634078,2,1,0,2
76,2,2,0.5,0,0.6356184,2,1,0,2
76,2,2,0.5,0,0.8409684,2,1,0,2
76,2,2,0.5,0.1035159,2.798797,2,1,0,2
76,1,2,0.5,0,1.082693,2,0,0,2
76,1,1,0.5,0.2091445,1.79931,2,1,0,2
76,2,1,0.5,0.2322208,4.028054,2,0,0,2
76,1,2,0.5,0,4.417499,2,0,0,2
76,2,1,0.5,0,2.42883,2,0,0,2
76,1,2,0.5,0.000065,1.055521,2,0,0,2
76,2,1,0.5,0.0223758,1.850688,2,0,0,2
76,1,1,0.5,0.1714261,0.764223,2,1,0,2
76,1,1,0.5,,1.50709,2,1,0,2
77,2,2,0.8,4.463866,4.169643,2,1,0,2
77,1,2,0.7,2.020454,3.669084,2,0,0,2
77,2,2,0.7,4.376664,3.272459,2,1,0,2
77,2,1,0.75,2.409878,5.071682,2,0,0,2
77,2,1,0.8,1.257722,2.456255,2,0,0,2
77,2,1,0.8,1.498014,2.569077,2,0,0,2
77,1,1,0.8,1.178616,2.523352,2,1,0,2
77,2,1,0.8,2.242196,2.52144,2,0,0,2
77,2,2,0.7,1.32566,2.367797,2,1,0,2
77,1,1,0.8,1.09637,2.840914,2,1,0,2
77,1,1,0.85,1.002853,4.528929,2,1,0,2
77,1,1,0.7,1.773744,3.310299,2,1,0,2
77,2,2,0.75,5.339714,2.630482,2,1,0,2
77,2,2,0.85,1.295933,2.848702,2,1,0,2
77,2,2,0.7,5.39445,2.670269,2,1,0,2
77,1,1,0.8,1.156631,2.850348,2,1,0,2
77,2,2,0.8,1.202268,2.397728,2,1,0,2
77,2,1,0.8,0.8267267,2.418776,2,0,0,2
77,1,2,0.75,1.364974,2.151947,2,0,0,2
77,1,1,0.95,0.8243535,2.202026,2,1,0,2
77,2,2,0.8,0.9093128,2.879586,2,1,0,2
77,1,1,0.75,5.560011,2.588562,2,1,0,2
77,1,1,0.75,0.7644932,2.918607,2,1,0,2
77,2,1,0.75,1.07383,1.947194,2,0,0,2
77,1,2,0.8,2.193868,2.551228,2,0,0,2
77,2,1,0.75,3.837359,2.946299,2,0,0,2
77,2,1,0.8,1.620489,1.685891,2,0,0,2
77,2,2,0.75,1.898283,2.303179,2,1,0,2
77,1,1,0.75,1.912176,4.082698,2,1,0,2
77,1,1,0.85,1.20998,3.809262,2,1,0,2
77,1,1,0.9,1.017862,3.023765,2,1,0,2
