Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition
17,1,1,80,1.207,0.045,41,Baseline
17,2,1,70,1.662,0.48,38,Baseline
17,2,1,89,1.525,0.126,41,Baseline
17,1,2,70,0.612,0.821,44,Baseline
17,1,2,89,1.177,0.231,47,Baseline
17,1,1,89,1.542,2.08,50,Baseline
17,2,2,90,1.512,0.325,50,Baseline
17,1,1,9,0.872,0.071,47,Baseline
17,1,1,99,0.807,0.08,47,Baseline
17,2,2,60,1.328,0.471,44,Baseline
17,2,2,89,1.162,0.07,44,Baseline
17,1,1,9,1.056,0.121,41,Baseline
17,1,2,90,0.917,0.315,41,Baseline
17,2,1,95,1.397,0.341,44,Baseline
17,1,1,98,0.892,0.059,47,Baseline
17,2,1,10,0.927,0.051,47,Baseline
17,1,1,90,0.948,0.006,50,Baseline
17,2,2,85,0.737,0.19,50,Baseline
17,1,1,9,0.747,0.101,47,Baseline
17,2,NaN,NaN,NaN,NaN,47,Baseline
17,2,2,99,1.149,0.946,50,Baseline
17,2,2,99,0.648,0.325,50,Baseline
17,1,2,89,0.797,1.211,47,Baseline
17,2,1,99,1.427,0.451,50,Baseline
17,2,2,80,1.142,0.686,53,Baseline
17,2,2,99,0.837,0.125,53,Baseline
17,2,2,89,0.902,0.061,50,Baseline
17,1,1,75,0.886,0.256,50,Baseline
17,1,1,80,0.968,0.57,47,Baseline
17,1,1,99,0.657,0.066,47,Baseline
17,2,1,70,1.392,0.291,44,Baseline
17,2,2,90,0.907,0.45,47,Baseline
17,1,2,89,1.277,0.277,47,Baseline
17,1,1,99,0.683,0.031,50,Baseline
17,1,1,99,0.742,0.115,50,Baseline
17,2,2,90,0.977,0.447,47,Baseline
17,1,1,90,0.897,0.331,47,Baseline
17,2,2,95,0.817,0.35,44,Baseline
17,2,2,99,0.717,0.079,53,Baseline
17,1,1,76,0.868,0.075,53,Baseline
17,2,1,99,0.862,0.005,50,Baseline
17,2,2,90,0.772,0.07,53,Baseline
17,1,1,99,0.587,0.11,53,Baseline
17,2,2,98,0.758,1.051,50,Baseline
17,1,1,99,0.887,0.205,50,Baseline
17,1,1,99,0.787,0.176,47,Baseline
17,2,1,98,0.823,0.221,47,Baseline
17,2,2,99,0.675,0.165,50,Baseline
17,1,1,99,0.762,0.085,50,Baseline
17,2,1,107,0.987,0.49,47,Baseline
17,2,2,80,0.937,0.462,50,Baseline
17,2,2,99,0.847,0.529,50,Baseline
17,2,2,99,0.837,0.11,47,Baseline
17,2,2,89,0.893,0.14,47,Baseline
17,2,2,78,0.987,0.281,44,Baseline
17,1,NaN,NaN,NaN,NaN,44,Baseline
17,1,2,86,2.657,1.095,47,Baseline
17,1,1,99,1.042,0.425,50,Baseline
17,2,2,87,0.932,0.481,50,Baseline
17,1,2,98,1.052,0.416,47,Baseline
17,2,2,97,0.818,0.281,50,Baseline
17,1,2,95,1.072,0.421,50,Baseline
17,1,1,99,0.712,0.216,53,Baseline
17,1,1,98,1.031,0.221,53,Baseline
17,1,1,78,0.932,0.295,50,Baseline
17,1,1,67,0.893,1.205,50,Baseline
17,1,1,99,0.762,0.17,47,Baseline
17,1,1,86,0.977,0.13,47,Baseline
17,1,1,79,1.387,0.984,44,Baseline
17,1,1,99,0.747,0.135,44,Baseline
17,1,1,99,0.778,0.301,41,Baseline
17,1,1,99,0.672,0.305,41,Baseline
17,2,1,87,0.902,0.141,38,Baseline
17,2,1,78,0.832,0.18,41,Baseline
17,2,2,85,1.002,0.186,44,Baseline
17,1,1,87,1.044,0.53,44,Baseline
17,1,1,99,0.697,0.33,41,Baseline
17,2,2,89,0.952,0.072,41,Baseline
17,1,1,80,1.015,0.23,38,Baseline
17,1,1,80,1.407,0.446,38,Baseline
17,2,2,85,0.753,0.06,35,Baseline
17,1,1,99,0.582,0.135,35,Baseline
17,2,1,90,0.792,0.12,32,Baseline
17,2,2,87,0.768,0.131,35,Baseline
17,2,1,80,0.827,0.11,35,Baseline
17,1,1,76,1.067,0.116,38,Baseline
17,2,2,75,1.042,0.221,38,Baseline
17,1,1,90,0.852,0.206,35,Baseline
17,1,1,99,0.611,0.001,53,Fast
17,1,1,99,1.229,0.115,53,Fast
17,1,1,99,0.686,0.024,50,Fast
17,2,2,99,0.717,0.12,50,Fast
17,1,1,99,0.741,0.246,47,Fast
17,2,2,99,0.583,0.284,47,Fast
17,2,2,99,0.717,0.365,44,Fast
17,2,2,99,0.692,0.18,44,Fast
17,2,2,85,0.718,0.156,41,Fast
17,2,2,10,0.772,0.556,41,Fast
17,1,1,70,1.147,0.751,38,Fast
17,2,2,88,0.787,0.171,38,Fast
17,2,2,80,1.072,0.32,35,Fast
17,1,1,85,0.882,0.506,35,Fast
17,2,1,80,0.867,0.504,32,Fast
17,1,1,99,0.633,0.101,35,Fast
17,1,1,99,0.566,0.355,35,Fast
17,2,2,85,0.717,0.506,32,Fast
17,2,1,77,0.892,0.175,32,Fast
17,2,1,89,0.678,0.311,35,Fast
17,2,2,85,0.983,0.616,38,Fast
17,2,1,75,0.812,0.301,38,Fast
17,2,2,99,0.747,0.191,41,Fast
17,2,2,99,0.687,0.2,41,Fast
17,1,1,99,0.617,0.431,38,Fast
17,1,1,99,0.683,0.484,38,Fast
17,1,1,8,0.647,0.295,35,Fast
17,2,1,85,1.317,0.69,35,Fast
17,2,2,89,0.796,0.986,38,Fast
17,2,2,90,0.717,0.681,38,Fast
17,2,1,86,0.672,0.425,35,Fast
17,2,2,76,0.952,0.531,38,Fast
17,2,1,99,0.623,0.285,38,Fast
17,1,1,90,0.792,0.481,41,Fast
17,2,2,89,1.262,0.585,41,Fast
17,2,1,87,0.912,0.721,38,Fast
17,2,2,99,0.641,0.532,41,Fast
17,1,1,90,1.123,0.611,41,Fast
17,2,2,90,0.742,0.636,38,Fast
17,2,2,85,1.003,0.391,38,Fast
17,1,1,95,0.982,0.45,35,Fast
17,2,2,88,0.807,0.366,35,Fast
17,2,2,99,0.672,0.475,32,Fast
17,1,1,90,0.842,0.436,32,Fast
17,1,1,99,0.748,0.875,29,Fast
17,1,1,93,0.622,0.366,29,Fast
17,1,1,86,1.022,0.596,26,Fast
17,2,2,87,0.827,0.39,26,Fast
17,2,1,99,0.827,0.746,23,Fast
17,2,1,97,0.812,1.05,26,Fast
17,2,2,85,0.799,0.728,53,Slow
17,1,1,99,0.66,0.414,53,Slow
17,2,1,80,0.907,0.68,50,Slow
17,1,1,99,0.497,0.271,53,Slow
17,2,2,99,0.617,0.396,53,Slow
17,1,2,98,1.051,0.466,50,Slow
17,1,1,89,0.75,0.761,53,Slow
17,2,2,80,0.997,0.385,53,Slow
17,1,1,99,0.678,0.436,50,Slow
17,2,2,99,0.652,0.646,50,Slow
17,2,1,82,1.002,0.685,47,Slow
17,1,2,78,1.507,1.356,50,Slow
17,1,1,99,0.827,0.281,53,Slow
17,2,2,99,0.627,0.405,53,Slow
17,1,1,99,0.722,0.296,50,Slow
17,2,2,99,0.668,0.295,50,Slow
17,2,2,99,0.682,0.34,47,Slow
17,1,1,87,0.786,0.311,47,Slow
17,2,2,89,1.277,1.285,44,Slow
17,2,2,99,0.727,0.267,44,Slow
17,2,2,97,0.722,0.155,41,Slow
17,1,1,87,0.842,0.635,41,Slow
17,2,1,90,0.793,0.186,38,Slow
17,1,1,99,0.747,0.336,41,Slow
17,2,1,86,0.942,0.336,41,Slow
17,1,1,99,0.622,0.506,44,Slow
17,1,2,78,0.832,1.155,44,Slow
17,1,1,99,0.478,0.251,47,Slow
17,2,2,87,1.247,0.31,47,Slow
17,1,1,99,0.607,0.445,44,Slow
17,2,2,86,0.877,0.446,44,Slow
17,1,1,99,0.572,0.246,41,Slow
17,1,1,89,0.793,0.261,41,Slow
17,1,1,108,0.757,0.226,38,Slow
17,2,1,98,1.372,0.126,38,Slow
17,1,1,85,0.541,0.465,41,Slow
17,1,2,78,0.747,0.776,41,Slow
17,2,1,78,0.878,0.68,44,Slow
17,2,2,99,0.602,0.451,47,Slow
17,1,1,99,0.832,0.36,47,Slow
17,2,2,75,1.247,0.53,44,Slow
17,2,1,60,1.432,0.341,44,Slow
17,2,1,50,0.897,0.031,47,Slow
17,2,1,50,0.877,0.016,50,Slow
17,1,1,86,0.623,0.155,53,Slow
17,1,1,99,0.522,0.386,53,Slow
17,2,2,90,0.572,0.192,50,Slow
17,2,1,99,0.811,0.176,50,Slow
17,2,1,95,0.777,0.641,53,Slow
17,2,1,50,0.943,0.13,56,Slow
18,2,2,90,1.165,2.031,53,Baseline
18,2,2,70,1.279,1.135,53,Baseline
18,2,2,68,1.032,1.15,50,Baseline
18,1,1,80,1.833,0.474,50,Baseline
18,2,2,79,1.517,0.57,47,Baseline
18,1,1,75,1.492,0.631,47,Baseline
18,1,2,55,2.962,0.974,44,Baseline
18,1,1,99,1.342,0.486,47,Baseline
18,2,2,85,1.618,0.66,47,Baseline
18,2,1,70,2.162,1.095,44,Baseline
18,2,1,75,1.728,1.031,47,Baseline
18,2,2,55,2.062,0.835,50,Baseline
18,1,1,89,1.078,1.37,50,Baseline
18,2,2,60,1.277,1.03,47,Baseline
18,1,1,80,0.868,1.769,47,Baseline
18,1,1,75,1.157,1.353,44,Baseline
18,2,2,80,1.062,0.766,44,Baseline
18,1,1,70,1.832,2.165,41,Baseline
18,1,1,75,1.172,1.65,41,Baseline
18,1,1,60,1.587,0.816,38,Baseline
18,2,1,75,1.217,0.462,38,Baseline
18,1,1,55,2,0.789,41,Baseline
18,1,1,88,1.207,0.631,41,Baseline
18,2,1,75,1.973,0.861,38,Baseline
18,2,2,50,1.182,0.611,41,Baseline
18,1,1,70,0.928,0.485,41,Baseline
18,2,2,85,1.222,1.001,38,Baseline
18,1,1,85,1.297,1.486,38,Baseline
18,2,1,70,2.251,0.521,35,Baseline
18,2,2,70,1.717,1.251,38,Baseline
18,2,1,60,1.872,0.546,38,Baseline
18,1,1,60,2.249,0.781,41,Baseline
18,2,1,65,1.684,1.506,41,Baseline
18,2,2,70,1.337,0.831,44,Baseline
18,2,2,70,1.658,0.746,44,Baseline
18,1,1,74,1.337,1.581,41,Baseline
18,2,2,80,1.047,0.551,41,Baseline
18,2,2,80,1.152,1.646,38,Baseline
18,2,2,60,3.087,1.256,38,Baseline
18,2,1,78,1.287,1.611,35,Baseline
18,1,1,80,1.297,1.767,38,Baseline
18,2,1,85,1.412,0.969,38,Baseline
18,2,1,60,2.217,2.176,41,Baseline
18,1,1,75,1.386,1.066,44,Baseline
18,1,1,96,1.107,0.48,44,Baseline
18,1,1,90,1.432,0.81,41,Baseline
18,2,2,55,1.537,0.915,41,Baseline
18,1,1,80,1.363,1.435,38,Baseline
18,2,1,70,1.211,1.001,38,Baseline
18,1,1,95,1.132,1.046,41,Baseline
18,1,1,80,1.084,1.234,53,Baseline
18,2,2,97,1.088,1.224,53,Baseline
18,2,1,60,1.792,0.898,50,Baseline
18,1,1,80,1.027,2.106,53,Baseline
18,1,1,90,1.178,0.339,53,Baseline
18,2,2,100,1.197,0.656,50,Baseline
18,1,NaN,NaN,NaN,NaN,50,Baseline
18,2,2,80,0.822,1.726,47,Baseline
18,1,1,85,0.811,1.331,47,Baseline
18,2,2,84,0.997,0.916,44,Baseline
18,2,2,80,1.246,0.855,44,Baseline
18,1,1,80,0.863,1.676,41,Baseline
18,2,1,65,0.892,1.035,41,Baseline
18,1,1,89,0.848,1.366,44,Baseline
18,2,1,55,1.977,0.87,44,Baseline
18,1,1,75,1.278,1.07,47,Baseline
18,2,1,78,1.096,1.281,47,Baseline
18,2,2,90,1.217,0.791,50,Baseline
18,1,1,95,1.057,1.405,50,Baseline
18,1,1,99,1.402,1.042,47,Baseline
18,1,1,90,1.937,1.901,47,Baseline
18,2,1,54,2.137,1.937,44,Baseline
18,2,2,89,1.442,1.089,47,Baseline
18,2,2,65,1.477,1.982,47,Baseline
18,1,1,85,0.852,1.226,44,Baseline
18,1,1,85,1.132,2.656,44,Baseline
18,1,1,98,1.026,0.796,41,Baseline
18,1,1,90,1.572,0.47,41,Baseline
18,1,1,85,2.228,1.271,38,Baseline
18,2,2,50,0.952,1.06,38,Baseline
18,1,1,NaN,1.188,NaN,35,Baseline
18,1,1,70,1.915,2.396,35,Baseline
18,2,2,55,2.425,0.671,32,Baseline
18,1,1,80,1.042,1.3,32,Baseline
18,2,1,56,1.553,1.711,29,Baseline
18,1,1,65,1.631,1.096,32,Baseline
18,1,2,56,1.438,0.774,32,Baseline
18,2,2,80,1.132,0.616,35,Baseline
18,1,1,88,2.388,2.02,35,Baseline
18,1,1,85,1.021,0.986,32,Baseline
18,2,1,80,1.178,2.375,32,Baseline
18,2,2,57,1.112,0.91,35,Baseline
18,2,1,85,1.363,0.616,35,Baseline
18,2,2,60,1.212,0.931,38,Baseline
18,1,1,70,1.037,1.192,38,Baseline
18,1,1,80,0.997,1.171,35,Baseline
18,1,1,65,1.622,0.43,35,Baseline
18,2,2,60,1.403,1.621,32,Baseline
18,2,1,70,1.957,1.256,32,Baseline
18,2,2,65,1.633,1.846,35,Baseline
18,1,1,75,1.036,0.844,53,Fast
18,1,1,65,1.179,1.085,53,Fast
18,1,1,90,0.727,0.33,50,Fast
18,2,2,98,0.997,0.805,50,Fast
18,2,2,65,1.647,1.185,47,Fast
18,2,2,99,0.863,0.471,47,Fast
18,2,2,97,0.702,1.36,44,Fast
18,1,1,99,0.617,0.66,44,Fast
18,1,1,80,1.177,0.687,41,Fast
18,1,1,78,0.942,0.73,41,Fast
18,2,1,80,0.888,1.175,38,Fast
18,1,2,75,1.152,0.665,41,Fast
18,1,1,86,0.752,0.856,44,Fast
18,1,1,98,0.5,0.665,44,Fast
18,1,1,90,1.052,1.491,41,Fast
18,2,2,95,0.798,1.204,41,Fast
18,2,1,70,0.872,0.43,38,Fast
18,1,1,99,0.512,0.302,41,Fast
18,1,1,87,0.937,1,41,Fast
18,1,1,90,0.782,0.47,38,Fast
18,2,2,75,0.708,0.42,38,Fast
18,1,1,95,0.692,0.44,35,Fast
18,1,1,87,0.582,1.146,35,Fast
18,2,2,85,0.932,1.141,32,Fast
18,2,1,70,1.2,0.814,32,Fast
18,1,1,99,0.463,1.11,35,Fast
18,2,1,60,1.482,1.641,35,Fast
18,2,2,90,0.707,0.425,38,Fast
18,2,2,65,1.316,1.18,38,Fast
18,2,1,50,1.707,2.101,35,Fast
18,2,1,60,1.651,2.236,38,Fast
18,1,1,70,0.842,1.081,41,Fast
18,2,1,75,0.972,1.049,41,Fast
18,1,1,97,0.727,0.961,44,Fast
18,1,1,80,1.068,0.726,44,Fast
18,2,2,70,0.987,1.024,41,Fast
18,2,2,60,1.004,0.966,41,Fast
18,2,2,80,0.897,0.325,38,Fast
18,2,1,70,1.221,1.227,38,Fast
18,2,2,76,1.077,1.67,41,Fast
18,1,1,85,0.862,1.091,41,Fast
18,2,2,65,1.398,0.776,38,Fast
18,2,2,95,1.302,0.75,38,Fast
18,1,1,70,1.028,1.28,35,Fast
18,1,1,70,1.947,0.881,35,Fast
18,1,1,65,1.298,0.931,32,Fast
18,2,2,50,1.167,0.881,32,Fast
18,1,1,60,1.277,1.21,29,Fast
18,2,1,60,1.827,1.2,29,Fast
18,1,1,60,2.188,1.396,32,Fast
18,1,1,70,1.456,0.959,53,Slow
18,2,2,97,1.074,1.119,53,Slow
18,2,2,95,1.038,0.966,50,Slow
18,1,1,94,0.602,1.065,50,Slow
18,1,1,94,0.888,0.816,47,Slow
18,1,1,90,0.992,0.755,47,Slow
18,1,1,80,1.498,0.836,44,Slow
18,2,2,95,0.792,1.141,44,Slow
18,1,1,95,1.052,1.526,41,Slow
18,1,1,75,0.972,1.026,41,Slow
18,1,1,85,0.987,1.036,38,Slow
18,1,1,65,1.512,1.131,38,Slow
18,1,1,65,2.967,1.076,35,Slow
18,1,1,85,1.087,2.241,35,Slow
18,2,1,67,1.057,2.404,32,Slow
18,2,1,70,1.133,1.261,35,Slow
18,1,1,85,1.077,1.081,38,Slow
18,1,1,80,0.917,1.22,38,Slow
18,1,1,50,2.522,0.871,35,Slow
18,2,2,56,1.377,1.645,35,Slow
18,2,1,60,1.787,0.806,32,Slow
18,2,2,55,1.847,0.416,35,Slow
18,2,1,55,1.127,0.912,35,Slow
18,1,1,70,1.007,0.946,38,Slow
18,2,1,80,1.002,1.456,38,Slow
18,1,1,60,0.953,0.93,41,Slow
18,1,1,60,1.137,1.251,41,Slow
18,2,1,65,1.188,0.705,38,Slow
18,2,1,67,1.367,1.191,41,Slow
18,1,1,86,0.652,0.965,44,Slow
18,1,1,90,0.857,0.66,44,Slow
18,2,1,56,1.659,1.492,41,Slow
18,2,2,60,1.127,0.681,44,Slow
18,2,1,76,1.272,1.336,44,Slow
18,2,1,55,1.893,1.431,47,Slow
18,2,1,98,0.912,1.13,50,Slow
18,1,1,95,1.243,1.126,53,Slow
18,1,1,90,1.432,1.63,53,Slow
18,1,2,60,2.578,1.194,50,Slow
18,1,1,78,1.127,0.866,53,Slow
18,2,2,90,1.083,0.761,53,Slow
18,1,1,79,1.067,1.566,50,Slow
18,1,1,80,1.217,0.87,50,Slow
18,1,1,80,0.857,2.231,47,Slow
18,2,2,78,1.136,1.3,47,Slow
18,1,1,86,1.491,1.191,44,Slow
18,1,1,89,1.127,1.077,44,Slow
18,2,2,67,1.257,1.721,41,Slow
18,1,1,78,0.971,0.751,41,Slow
18,2,2,73,1.703,2.305,38,Slow
19,2,2,50,0.893,1.045,53,Baseline
19,2,2,99,0.853,0.261,53,Baseline
19,2,2,99,0.987,0.451,50,Baseline
19,1,1,99,0.925,0.494,50,Baseline
19,1,1,99,1.016,0.321,47,Baseline
19,1,1,99,0.967,0.395,47,Baseline
19,2,2,99,0.901,1.78,44,Baseline
19,2,2,99,1.087,0.691,44,Baseline
19,1,1,99,0.777,0.4,41,Baseline
19,2,2,20,1.096,1.234,41,Baseline
19,2,2,99,1.044,0.455,38,Baseline
19,1,1,50,0.92,1.146,38,Baseline
19,2,2,1,1.406,1.099,35,Baseline
19,1,2,99,0.946,1.128,35,Baseline
19,2,2,50,1.038,0.975,38,Baseline
19,2,2,1,1.416,0.706,38,Baseline
19,1,1,80,1.313,1.251,35,Baseline
19,2,2,50,1.332,0.986,35,Baseline
19,1,1,99,1.717,0.495,32,Baseline
19,1,1,99,0.837,0.366,32,Baseline
19,2,2,20,1.011,0.99,29,Baseline
19,1,1,99,0.766,0.256,29,Baseline
19,2,1,50,1.787,1.069,26,Baseline
19,1,1,20,1.248,0.48,29,Baseline
19,1,2,20,1.531,1.04,29,Baseline
19,2,2,1,1.893,0.245,32,Baseline
19,2,1,99,0.667,0.325,32,Baseline
19,1,2,1,1.237,1.236,35,Baseline
19,1,1,99,0.997,0.291,38,Baseline
19,2,2,70,1.286,0.465,38,Baseline
19,2,2,80,1.037,0.41,35,Baseline
19,1,1,1,1.497,0.408,35,Baseline
19,2,2,1,1.438,0.995,32,Baseline
19,1,1,1,1.422,0.754,32,Baseline
19,1,2,50,0.928,0.59,29,Baseline
19,2,2,99,1.012,0.316,32,Baseline
19,1,2,1,1.338,0.7,32,Baseline
19,1,1,99,0.887,0.285,35,Baseline
19,1,1,80,1.12,0.44,35,Baseline
19,1,1,1,1.716,0.311,32,Baseline
19,2,2,99,1.022,0.395,32,Baseline
19,2,2,1,1.792,0.986,29,Baseline
19,1,1,1,1.322,1.161,29,Baseline
19,2,1,1,1.009,0.4,26,Baseline
19,1,1,1,1.452,1.292,29,Baseline
19,1,1,20,1.371,1.366,29,Baseline
19,1,1,20,1.372,1.892,26,Baseline
19,2,1,1,1.496,0.34,26,Baseline
19,2,2,1,1.477,0.375,29,Baseline
19,1,1,1,1.692,0.81,29,Baseline
19,1,1,99,0.739,0.279,53,Baseline
19,1,1,99,0.692,0.27,53,Baseline
19,1,1,99,0.572,0.24,50,Baseline
19,2,2,99,0.695,0.105,50,Baseline
19,1,1,99,0.646,0.312,47,Baseline
19,1,1,99,0.71,0.135,47,Baseline
19,1,1,99,0.767,0.276,44,Baseline
19,1,1,99,0.672,0.221,44,Baseline
19,2,2,99,0.846,0.506,41,Baseline
19,1,1,99,0.537,0.19,41,Baseline
19,1,2,1,1.108,0.235,38,Baseline
19,1,1,50,0.771,0.555,41,Baseline
19,2,2,99,0.757,0.741,41,Baseline
19,1,1,99,0.611,0.216,38,Baseline
19,1,1,99,0.562,0.285,38,Baseline
19,1,1,50,0.841,0.496,35,Baseline
19,1,1,99,0.774,0.565,35,Baseline
19,1,2,1,0.976,0.275,32,Baseline
19,2,2,99,0.842,0.265,35,Baseline
19,2,2,99,0.886,0.25,35,Baseline
19,2,1,1,0.896,0.495,32,Baseline
19,2,1,99,0.822,0.257,35,Baseline
19,2,1,10,1.261,0.531,38,Baseline
19,1,1,99,0.427,0.231,41,Baseline
19,2,1,10,1.074,0.296,41,Baseline
19,1,1,99,0.592,0.311,44,Baseline
19,1,1,99,0.543,0.241,44,Baseline
19,1,1,9,0.557,0.125,41,Baseline
19,1,2,1,0.857,0.32,41,Baseline
19,2,2,99,0.862,0.296,44,Baseline
19,2,2,99,0.852,0.325,44,Baseline
19,1,1,80,0.807,0.75,41,Baseline
19,1,1,1,1.136,0.325,41,Baseline
19,1,2,50,0.787,0.551,38,Baseline
19,1,1,99,0.632,0.155,41,Baseline
19,2,2,99,0.906,0.26,41,Baseline
19,1,1,99,0.728,0.33,38,Baseline
19,2,2,99,0.782,0.255,38,Baseline
19,1,1,99,0.841,0.421,35,Baseline
19,1,2,99,0.851,0.265,35,Baseline
19,2,2,80,0.873,0.2,38,Baseline
19,2,1,80,0.877,0.281,38,Baseline
19,1,2,1,0.863,0.24,41,Baseline
19,2,2,75,0.787,0.93,44,Baseline
19,2,2,99,0.912,0.291,44,Baseline
19,1,1,99,0.522,0.241,41,Baseline
19,1,1,99,0.536,0.06,41,Baseline
19,2,2,99,0.753,0.246,38,Baseline
19,1,1,99,0.577,0.266,38,Baseline
19,1,1,99,0.557,0.185,35,Baseline
19,2,2,99,0.498,0.661,53,Fast
19,1,1,99,0.549,0.369,53,Fast
19,1,1,99,0.657,0.341,50,Fast
19,2,2,99,0.717,0.271,50,Fast
19,1,1,99,0.587,0.311,47,Fast
19,2,2,99,0.594,0.131,47,Fast
19,1,1,99,0.556,0.275,44,Fast
19,2,2,99,0.561,0.261,44,Fast
19,2,2,50,0.693,0.596,41,Fast
19,1,1,99,0.382,0.236,41,Fast
19,1,2,50,0.575,0.476,38,Fast
19,1,1,99,0.527,0.26,41,Fast
19,1,1,99,0.447,0.301,41,Fast
19,1,1,99,0.565,0.196,38,Fast
19,2,2,1,0.767,0.191,38,Fast
19,2,1,50,0.721,0.409,35,Fast
19,2,2,99,0.603,0.219,38,Fast
19,1,1,99,0.682,0.196,38,Fast
19,2,2,1,0.821,0.201,35,Fast
19,1,1,99,0.812,0.211,35,Fast
19,2,1,1,1.121,0.326,32,Fast
19,1,2,1,1.112,0.326,35,Fast
19,1,1,99,0.557,0.154,38,Fast
19,1,1,99,0.622,0.205,38,Fast
19,2,2,1,0.793,0.66,35,Fast
19,1,1,99,0.502,0.21,35,Fast
19,2,2,1,1.037,0.411,32,Fast
19,2,2,99,0.742,0.206,32,Fast
19,1,2,1,0.795,1.506,29,Fast
19,1,1,80,0.817,0.271,32,Fast
19,1,1,99,1.042,0.111,32,Fast
19,2,2,1,0.823,0.64,29,Fast
19,2,2,80,0.842,0.501,29,Fast
19,2,1,1,1.052,0.281,26,Fast
19,1,1,99,0.592,0.161,29,Fast
19,2,2,1,0.717,0.836,29,Fast
19,2,1,1,0.893,0.835,26,Fast
19,2,2,50,0.847,0.465,29,Fast
19,1,2,1,1.583,0.366,29,Fast
19,2,2,99,0.792,0.145,32,Fast
19,1,2,80,0.826,0.711,32,Fast
19,1,1,99,0.646,0.166,35,Fast
19,2,2,99,0.672,0.266,35,Fast
19,1,1,99,0.697,0.141,32,Fast
19,2,1,1,0.912,0.27,32,Fast
19,1,1,99,0.611,0.175,35,Fast
19,2,1,99,0.538,0.256,35,Fast
19,2,1,1,0.821,0.256,38,Fast
19,2,2,99,0.682,0.191,41,Fast
19,2,2,99,0.628,0.231,41,Fast
19,1,1,99,0.545,0.404,53,Slow
19,1,1,99,0.514,0.23,53,Slow
19,1,1,99,0.597,0.111,50,Slow
19,2,2,99,0.553,0.145,50,Slow
19,2,2,99,0.562,0.396,47,Slow
19,1,1,99,0.42,0.132,47,Slow
19,2,2,99,0.567,0.135,44,Slow
19,1,1,99,0.511,0.096,44,Slow
19,1,2,1,0.737,0.295,41,Slow
19,2,1,1,0.67,0.475,44,Slow
19,1,1,99,0.421,0.201,47,Slow
19,2,2,99,0.633,0.2,47,Slow
19,1,1,99,0.557,0.151,44,Slow
19,1,1,99,0.671,0.175,44,Slow
19,2,2,99,0.632,0.24,41,Slow
19,1,1,1,0.681,0.219,41,Slow
19,2,1,1,0.592,0.78,38,Slow
19,2,2,99,0.672,0.175,41,Slow
19,2,2,99,0.896,0.23,41,Slow
19,1,1,80,0.898,0.611,38,Slow
19,2,2,80,0.735,0.405,38,Slow
19,2,1,80,0.716,0.796,35,Slow
19,2,2,99,0.653,0.796,38,Slow
19,2,2,99,0.612,0.261,38,Slow
19,1,1,99,0.422,0.211,35,Slow
19,2,2,1,0.792,0.429,35,Slow
19,1,1,99,0.402,0.145,32,Slow
19,1,1,80,0.612,0.561,32,Slow
19,1,1,99,0.532,0.191,29,Slow
19,1,1,50,0.752,0.531,29,Slow
19,1,1,1,0.713,0.265,26,Slow
19,1,1,99,0.717,0.301,26,Slow
19,1,2,1,0.866,0.356,23,Slow
19,1,1,1,0.776,0.429,26,Slow
19,1,1,99,0.472,0.189,26,Slow
19,2,2,1,1.147,0.306,23,Slow
19,2,1,1,0.847,0.32,23,Slow
19,1,1,99,0.522,0.2,26,Slow
19,1,1,1,0.807,0.391,26,Slow
19,2,2,1,0.781,0.282,23,Slow
19,2,1,1,0.642,0.43,23,Slow
19,2,1,1,1.412,0.379,26,Slow
19,2,1,99,0.598,0.131,29,Slow
19,1,1,99,0.477,0.266,32,Slow
19,2,2,1,1.022,0.351,32,Slow
19,1,1,99,0.717,0.11,29,Slow
19,2,2,1,1.092,0.186,29,Slow
19,2,1,1,1.548,0.265,26,Slow
19,2,2,50,0.866,0.486,29,Slow
19,2,1,1,0.952,0.19,29,Slow
20,1,2,20,1.55,0.709,53,Baseline
20,2,2,80,0.624,1.07,56,Baseline
20,2,2,90,1.447,0.835,56,Baseline
20,1,1,80,3.193,1.244,53,Baseline
20,1,1,90,0.872,1.146,53,Baseline
20,1,1,85,0.803,0.675,50,Baseline
20,1,1,80,0.938,1.345,50,Baseline
20,1,1,80,0.728,1.125,47,Baseline
20,1,1,80,1.922,0.266,47,Baseline
20,1,1,80,1.092,1.04,44,Baseline
20,1,1,70,2.072,1.595,44,Baseline
20,1,1,60,1.828,1.351,41,Baseline
20,2,2,60,0.887,0.5,41,Baseline
20,2,2,60,1.132,1.361,38,Baseline
20,1,1,60,1.079,1.315,38,Baseline
20,2,2,75,1.677,1.311,35,Baseline
20,1,2,40,2.742,1.89,35,Baseline
20,2,2,65,1.733,0.514,38,Baseline
20,1,1,30,2.637,1.326,38,Baseline
20,1,2,20,2.678,1.255,35,Baseline
20,2,2,30,1.787,1.829,38,Baseline
20,1,1,30,1.617,1.486,38,Baseline
20,1,2,10,1.397,1.26,35,Baseline
20,1,1,30,1.168,0.711,38,Baseline
20,2,2,50,1.332,0.591,38,Baseline
20,1,2,1,2.412,0.3,35,Baseline
20,1,1,20,1.826,0.796,38,Baseline
20,1,1,60,0.842,0.92,38,Baseline
20,2,2,10,1.762,0.786,35,Baseline
20,2,2,40,1.016,0.446,35,Baseline
20,2,1,10,0.712,0.484,32,Baseline
